"channelTitle","videoId","videoTitle","videoDescription","tags","videoCategoryId","videoCategoryLabel","topicCategories","caption","defaultLAudioLanguage","viewCount","likeCount","commentCount","release_date","release_time","duration"
"ARTE Concert","YqehvnE0RWk","Jenny Sharp - Chat with a DJ ","Jenny Sharp reißt konstant ab: ob auf Tour mit der Antilopen Gang oder im Club. Von ihrer eigenen Sendung »Sharp Radio« hat sie sich auf namhafte Bühnen des Fusion, splash! und Kosmonaut Festivals gespielt und das mit jeder Menge Skills, Style und Sharpness. ChatWithA_DJ: In der neuen Reihe „ChatWithA_DJ“ lässt ARTE Concert die Mischpulte glühen! Ab Donnerstag, den 6. April lädt « ChatWithA_DJ » alle zwei Wochen ab 18 Uhr drei KünstlerInnen sowohl aus der elektronischen Musikszene, als auch aus dem Rap und Hiphop in das exklusive ChatWithA_DJ LED-Studio in Berlin ein, um je ein 60 Minütiges DJ Set zu spielen. Während des Sets kann die Community im Chat Fragen stellen, die dann im anschließenden Talk von den DJs beantwortet werden. Das Ganze ist live auf dem ARTE-Channel auf Twitch: https://www.twitch.tv/arte_tv und wird von Josi Miller moderiert. Die Aufzeichnung der Musicacts gibt es im Anschluss hier auf YouTube zu sehen. More concerts on our website : https://www.arteconcert.com Visuals by Marco Ciceri ____________ [AVAILABLE UNTIL 25/05/2024] More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/","ARTE,Autre,TV,Chatwithadj,twitch,jennysharp,jenny,arteconcert,music",10,"Music","Electronic_music,Hip_hop_music,Music","false","de",3262,72,12,2023-05-26,"16:00:33","00:15"
"ARTE Concert","LJRXOXfU0VE","Rebekah // Daria Kolosova // Marcel Fengler - TXL Berlin Recordings Chapter 6 ","Ces dernières années, Daria Kolosova s’est imposée sur la scène internationale avec ses sets survitaminés. Quant au patron du label IMF, Marcel Fengler, deux décennies lui ont suffi pour marquer de manière indélébile l’histoire de la techno. Même constat avec Rebekah : ses sonorités sont devenues plus abruptes au fil du temps et révèlent davantage d'affinités punk, ouvrant ainsi la voie au renouveau de la hard techno. Timecodes: 00:00:00 Daria Kolosova 01:01:01 Marcel Fengler 02:02:35 Rebekah More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/","ARTE,TV,Rave,Techno,House,Trance,DJ,Daria Kolosova,Marcel Fengler,Rebekah,TXL Berlin Recordings,Berlin,Airport,Flughafen,Tegel,Party,DJ Set",10,"Music","Electronic_music,Music","false","fr",262787,4425,130,2023-05-25,"17:00:06","04:21"
"ARTE Concert","9eS8tdpTleI","Blawan - Nuits Sonores 2023 ","#BLAWAN #NUITSSONORES @Blawan_Ternesc fait bouger les lignes de la techno mondiale. Il le prouve une nouvelle fois avec une performance live percutante sur la scène de Nuits Sonores. Avant de se mettre aux platines sous l’alias Blawan, Jaime Roberts titillait les décibels en tant que batteur au sein de groupes post-punk dans sa ville de Barnsley, au Royaume-Uni. Plus d’une décennie plus tard, l’artiste est devenu un maestro de l’exploration sur vinyles et de l’extravagance informatique. L’étonnant CV de Blawan démontre une nature défricheuse, iconoclaste. A grand coup de productions et d’organisation d’événements, ainsi que grâce à la création du label Ternesc en 2015, l’artiste secoue en effet le monde de la techno. Face à un milieu qu’il trouve parfois trop codifié et trop cloisonné, le DJ et producteur a en effet à coeur de s’émanciper et de faire souffler un bon coup de fraicheur sur le genre. C’est d’ailleurs cette appétence pour la liberté qui l’a fait quitter l’Angleterre pour s’installer à Berlin, ville de tous les possibles électroniques. C’est une performance live que Blawan propose aux festivaliers de la vingtième édition de Nuits Sonores. L’occasion rêvée de vibrer au son de ses rythmiques toujours atypiques. Performance filmée le 20 mai 2023 au festival Nuits Sonores, Lyon. ------------------------------ [AVAILABLE UNTIL 19/05/2024] More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/","blawan arte,blawan arte concert,blawan nuits sonores,blawan nuits sonores arte,blawan nuits sonores arte concert,arte,concert,arte concert,blawan dj set,nuits sonores,nuits sonores 2023,blawan,techno,rave,live concert,electro,dj set,music,electro music,nuits,sonores,nuits sonores blawan",10,"Music","Electronic_music,Music","false","fr",44010,945,98,2023-05-25,"15:58:12","34:03"
"ARTE Concert","t40B_Sh5s9g","MEG10 - Chat with a DJ ","Meg10 verbindet Rap mit elektronischer Musik, wobei Y2K Hip Hop & RnB wichtige Komponenten ihrer klanglichen Identität sind. Auch als Aktivistin für weibliche und queere Clubkultur mischt sie seit Jahren die Szene auf. ChatWithA_DJ: In der neuen Reihe „ChatWithA_DJ“ lässt ARTE Concert die Mischpulte glühen! Ab Donnerstag, den 6. April lädt « ChatWithA_DJ » alle zwei Wochen ab 18 Uhr drei KünstlerInnen sowohl aus der elektronischen Musikszene, als auch aus dem Rap und Hiphop in das exklusive ChatWithA_DJ LED-Studio in Berlin ein, um je ein 60 Minütiges DJ Set zu spielen. Während des Sets kann die Community im Chat Fragen stellen, die dann im anschließenden Talk von den DJs beantwortet werden. Das Ganze ist live auf dem ARTE-Channel auf Twitch: https://www.twitch.tv/arte_tv und wird von Josi Miller moderiert. Die Aufzeichnung der Musicacts gibt es im Anschluss hier auf YouTube zu sehen. Visuals by Kim0slice ____________ [AVAILABLE UNTIL 23/05/2024] More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/","ARTE,Autre,TV,chatwithadj,music,arteconcert,twitch,meg10",10,"Music","Electronic_music,Hip_hop_music,Music,Pop_music","false","",3182,86,3,2023-05-24,"16:00:42","03:09"
"ARTE Concert","hQLuyyQ2p4Y","Ambiguous Dance Company : Body Concert ","#BODYCONCERT #AMBIGUOUSDANCECOMPANY #KOREA Avec Body Concert, les Coréens de l’Ambiguous Dance Company @amdaco traversent plusieurs siècles de création chorégraphique. Un spectacle fou, entre hip-hop et danse classique.  La vague coréenne est aussi chorégraphique ! Conçu par Boram Kim et sa formation, l’Ambiguous Dance Company, ce spectacle de danse contemporaine, découpé en dix actes correspondant chacun à un style musical différent, cavale à travers un siècle d’histoire de la danse, emporté par sept danseurs survitaminés à l’incongru bonnet de bain et à la gestuelle fluide. Avec humour, ils revisitent classique, hip-hop, contemporain, danses traditionnelles ou clubbing, dans la virtuosité et la bonne humeur. Créé au Arko Arts de Séoul en 2010, Body Concert, ode à l’esprit festif de la danse, se joue depuis à guichets fermés partout dans le monde. ----------------------------- More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/","body concert,body concert arte,body concert la villette,body concert ambiguous dance company,arte concert,arte,concert,body,ambiguous,dance,company,ambiguous dance company korea,paris,villette,contemporary dance,korea,contemporary,ambiguous dance company fever,body concert arte concert,live,music",10,"Music","Music,Performing_arts","false","fr",10455,277,19,2023-05-24,"08:00:30","59:17"
"ARTE Concert","6A0YAaiseUk","When @beyonce meets @amdaco : it's not ""deja vu"" 💃🏻🕺🏻 ","🇬🇧 The Ambiguous Dance Company @amdaco presents its cult hit Body Concert, a riotous sprint through dance history. ____________ More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/","body concert,body concert arte,body concert la villette,body concert ambiguous dance company,arte concert,arte,concert,body,ambiguous,dance,company,ambiguous dance company korea,paris,villette,contemporary dance,korea,contemporary,ambiguous dance company fever,body concert arte concert,live,music",10,"Music","Music","false","fr",4231,141,0,2023-05-24,"08:00:04","01:00"
"ARTE Concert","B5t44kreMi4","Ben Klock // Fadi Mohem // Nathalie Seres - TXL Berlin Recordings Chapter 5 ","Dans le cinquième numéro de TXL Berlin Recordings, les trois DJ résidents du Berghain, Nathalie Seres, Fadi Mohem et Ben Klock, prouvent qu’après presque 19 ans d’existence, ce club de techno à Berlin reste une référence incontestée. Dans son set, Nathalie Seres fait la part belle aux vibrations oldschool et rave, tandis que Fadi Mohem célèbre la techno en mode jacking. Pour finir, place à Ben Klock avec un set aussi communicatif que stimulant, preuve qu’il reste l’un des DJ les plus marquants de l’histoire récente de la techno. Timecodes: 00:00:00 Nathalie Sere 00:58:50 Fadi Mohem 01:59:20 Ben Klock More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/","ARTE,TV,Rave,Party,TXL,Berlin,Tegel Airport,Techno,House,Trance,Flughafen,DJ,Ben Klock,DJ Set,Fadi Mohem,Nathalie Seres,ARTE Concert",10,"Music","Electronic_music,Music","false","fr",323643,5835,275,2023-05-23,"17:00:11","02:17"
"ARTE Concert","2ICXJf9dasE","Babyjoy - Chat with a DJ ","Die Berlinerin mit französischen und amerikanischen Wurzeln hat im Trap ihr musikalisches Zuhause gefunden und wechselt dabei souverän zwischen Deutsch und Französisch. Ihre einzigartige Stimme macht sie zu einer ganz besonderen Entdeckung für die Musikwelt. ChatWithA_DJ: In der neuen Reihe „ChatWithA_DJ“ lässt ARTE Concert die Mischpulte glühen! Ab Donnerstag, den 6. April lädt « ChatWithA_DJ » alle zwei Wochen ab 18 Uhr drei KünstlerInnen sowohl aus der elektronischen Musikszene, als auch aus dem Rap und Hiphop in das exklusive ChatWithA_DJ LED-Studio in Berlin ein, um je ein 60 Minütiges DJ Set zu spielen. Während des Sets kann die Community im Chat Fragen stellen, die dann im anschließenden Talk von den DJs beantwortet werden. Das Ganze ist live auf dem ARTE-Channel auf Twitch: https://www.twitch.tv/arte_tv und wird von Josi Miller moderiert. Die Aufzeichnung der Musicacts gibt es im Anschluss hier auf YouTube zu sehen. Visuals by Kim0slice ____________ [AVAILABLE UNTIL 21/05/2024] More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/","ARTE,Autre,TV,ChatwithaDJ,house,music,arteconcert,twitch",10,"Music","Hip_hop_music,Music,Pop_music","false","",2581,56,4,2023-05-22,"16:00:01","24:47"
"ARTE Concert","fIgOiwxHXAo","Ellen Allien - Nuits Sonores 2023 –","#ELLENALLIEN #NUITSSONORES 🇫🇷 La musique de @EllenAllienTV ne laisse personne indifférent. Si cet univers aussi dansant que cérébral atteint son paroxysme en live, il se déploie aussi sous la forme d’album, d’EP et de remix - à l’image de son dernier EP Dance And Kill, avec le groupe italien de synth wave Ash Code. Cette sortie a été effectuée sur BPitch Records, le label qu'Ellen Allien a lancé en 1997 et qui accueille les créations du DJ Europarking, d'Alan Oldham, Maxime Iko, Boston 168, Dillon ou encore Lewis Fautzi. Un beau bestiaire qui concentre la crème d'une electro à la fois populaire et exigeante. En jonglant avec ses trois casquettes - DJ, productrice et patronne de label -, Ellen Allien a épousé toutes les évolutions de la techno. Ce faisant, elle a ouvert la voie à toute une génération d'artistes. Une véritable légende on vous dit ! A Nuits Sonores, Ellen Allien fait vibrer les murs de la Sucrière avec un set d’an-tho-lo-gie englobant toute sa carrière. Une sacrée fête d’anniversaire pour marquer le coup des vingt ans du festival lyonnais. Performance filmée le 20 mai 2023 au festival Nuits Sonores, Lyon. ____________ 🇩🇪 Ellen Alliens Musik lässt niemanden unberührt. Das lässt sich nicht nur live erfahren, sondern auch auf ihren Alben, EPs und Remixes, wie ihre letzte EP mit der italienischen Synth Wave Band Ash Code. Veröffentlicht wurde die EP ‘Dance And Kill’ bei BPitch Records, dem 1997 von Ellen Allien selbst gegründeten Label, das auch Musik von DJ Europarking, Alan Oldham, Maxime Iko, Boston 168, Dillon und Rosa Anschütz herausgebracht hat. Oder anders: Hier trifft sich die Crème de la Crème des allseits beliebten und gleichzeitig anspruchsvollen Techno und Electronica. Ellen Allien ist in dreifacher Mission unterwegs – als DJ, Produzentin, Label und Event Kuratorin. Die Musikerin hat alle Entwicklungen des Techno begleitet. Mit ihrer Arbeit hat sie den Weg für eine ganze Generation von Künstlerinnen und Künstlern geebnet. Eine echte Legende! Bei den Nuits Sonores bringt Ellen Allien die Wände des Veranstaltungsorts „La Sucrière“ mit einem Set zum Beben, das auf ihr gesamtes Schaffen zurückblickt. Wenn das keine ordentliche Geburtstagsparty zum 20-jährigen Bestehen des Festivals in Lyon ist! Aufzeichnung vom 20. Mai 2023 beim Festival Nuits Sonores, Lyon ____________ [AVAILABLE UNTIL 19/05/2024] More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/","ellen allien nuits sonores,ellen allien nuits sonores 2023,ellen allien nuits sonores festival,ellen allien arte,ellen allien arte concert,ellen allien live,ellen allien festival,arte,concert,arte concert,nuits sonores,nuits sonores 2023,nuits,sonores,ellen allien nuits sonores arte,rave,techno,dj set,ellen allien,ellen,allien,techno music,electro music,live,music,2023",10,"Music","Electronic_music,Music","false","fr",206975,4678,458,2023-05-20,"21:11:30","01:26"
"ARTE Concert","ie25cssXBjY","Jana Woodstock - Nuits Sonores 2023 –","#NUITSSONORES #JANAWOODSTOCK 🇫🇷 Jana Woodstock est originaire de Kiev mais vit actuellement à Berlin. DJ en pleine ascension, la jeune femme brille par son éclectisme : son univers est à la fois sombre, brutal et groovy. Ce travail d’équilibriste est permis par un impressionnant mélange des genres, Jana Woodstock navigant entre techno, electro et musique industrielle. Plutôt du genre à rouler sa bosse, la DJ a déjà fait danser le public de l’Osnova et de l'Arsenal XXII à Kiev, du Macadam à Nantes, du Trésor à Berlin, des soirées organisées par Mixmag et le label Champ Libre à Paris, de Boiler Room… C’est à Nuits Sonores que notre chemin croise celui de Jana Woodstock. Et puisqu’il n’y a pas d’heure pour danser, l’Ukrainienne nous embarque dans un set donné en plein après-midi. Performance filmée le 20 mai 2023 au festival Nuits Sonores, Lyon. ____________ 🇩🇪 Jana Woodstock stammt aus Kiew, lebt aber derzeit in Berlin. Die aufstrebende DJane besticht durch ihr breitgefächertes Repertoire und einen einen faszinierenden Genremix aus Techno, Elektro und Industrial. Ihre Musik ist düster, brutal und groovy zugleich. Jana Woodstock ist oft und gerne unterwegs: Die Künstlerin hat bereits die Besucher im Kiewer Elektro-Club Arsenal XXII, im Macadam in Nantes, im Trésor in Berlin oder auch im Boiler Room in London zum Tanzen gebracht. Außerdem war sie bei den von Mixmag und dem Label Champ Libre organisierten Partys in Paris mit dabei. Bei den Nuits Sonores trifft nun auch Arte Concert auf die ukrainische Künstlerin. Da es zum Tanzen keine vorgeschriebene Tageszeit gibt, lässt sie das Publikum mit einem nachmittäglichen Set grooven. Aufzeichnung vom 20. Mai 2023 beim Festival Nuits Sonores, Lyon ____________ [AVAILABLE UNTIL 19/05/2024] More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/","Jana Woodstock nuits sonores,jana woodstock nuits sonores 2023,Jana woodstock arte,jana woodstock arte concert,jana woodstock live,jana woodstock festival,jana,woodstock,arte,concert,arte concert,nuits sonores,nuits sonores 2023,nuits,sonores,nuits sonores festival,jana woodstock nuits sonores live,jana woodstock,nuits sonores arte,nuits sonores arte concert,jana woodstock nuits sonores,jana woodstock arte,électro,electro music,electro set,live,music,2023",10,"Music","Electronic_music,Music","false","fr",14050,385,35,2023-05-20,"16:15:02","02:15"
